record_type,mode,n_ops,repeat,threads,k_value,planned_ops,successful_ops,failed_ops,total_ms,avg_ms_per_success,tps_success,event_rows,log_rows,checkpoint_rows,mean_total_ms,stddev_total_ms,min_total_ms,max_total_ms,iqr_total_ms
RUN,STANDARD,50000,19,1,0,50000,50000,0,102475.496,2.049509928,487.922,0,0,0,,,,,
RUN,HMAC_COMPUTE,50000,19,1,0,50000,50000,0,165942.182,3.318843644,301.310,0,0,0,,,,,
RUN,HMAC_COMPUTE,50000,20,1,0,50000,50000,0,166713.097,3.334261946,299.916,0,0,0,,,,,
RUN,STANDARD,50000,20,1,0,50000,50000,0,102277.560,2.045551208,488.866,0,0,0,,,,,
RUN,STANDARD,50000,21,1,0,50000,50000,0,103947.100,2.078941994,481.014,0,0,0,,,,,
RUN,HMAC_COMPUTE,50000,21,1,0,50000,50000,0,165993.022,3.319860448,301.217,0,0,0,,,,,
RUN,HMAC_COMPUTE,50000,22,1,0,50000,50000,0,166383.266,3.327665312,300.511,0,0,0,,,,,
RUN,STANDARD,50000,22,1,0,50000,50000,0,105315.505,2.106310098,474.764,0,0,0,,,,,
RUN,STANDARD,50000,23,1,0,50000,50000,0,104651.140,2.093022796,477.778,0,0,0,,,,,
RUN,HMAC_COMPUTE,50000,23,1,0,50000,50000,0,167962.142,3.359242830,297.686,0,0,0,,,,,
RUN,HMAC_COMPUTE,50000,24,1,0,50000,50000,0,167157.931,3.343158610,299.118,0,0,0,,,,,
RUN,STANDARD,50000,24,1,0,50000,50000,0,109158.681,2.183173626,458.049,0,0,0,,,,,
RUN,STANDARD,50000,25,1,0,50000,50000,0,105539.309,2.110786172,473.757,0,0,0,,,,,
RUN,HMAC_COMPUTE,50000,25,1,0,50000,50000,0,176581.451,3.531629024,283.155,0,0,0,,,,,
RUN,HMAC_COMPUTE,50000,26,1,0,50000,50000,0,166718.078,3.334361556,299.907,0,0,0,,,,,
